age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,pdays,previous,poutcome,y
28,blue-collar,married,secondary,no,53,yes,yes,cellular,459,1,-1,0,unknown,no
29,unemployed,single,secondary,no,2424,no,no,cellular,93,1,-1,0,unknown,no
26,services,single,secondary,no,531,yes,yes,cellular,184,1,-1,0,unknown,no
27,technician,single,secondary,no,0,no,no,cellular,161,1,-1,0,unknown,no
30,entrepreneur,married,tertiary,no,93,yes,no,cellular,146,4,-1,0,unknown,no
26,services,single,secondary,no,1347,no,no,telephone,254,1,-1,0,unknown,no
27,student,single,tertiary,no,524,no,no,cellular,496,2,-1,0,unknown,no
27,services,single,secondary,no,0,no,no,cellular,145,1,-1,0,unknown,no
26,unemployed,single,secondary,no,387,no,no,cellular,506,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,517,no,yes,cellular,91,3,213,1,success,no
30,student,single,tertiary,no,0,no,no,cellular,10,5,-1,0,unknown,no
29,blue-collar,married,secondary,no,76,yes,no,cellular,198,3,-1,0,unknown,no
30,student,single,tertiary,no,300,no,no,cellular,38,1,-1,0,unknown,no
27,services,single,secondary,no,795,no,no,cellular,101,3,-1,0,unknown,no
27,blue-collar,single,primary,no,540,no,no,cellular,115,1,-1,0,unknown,no
28,housemaid,single,tertiary,no,731,yes,no,cellular,135,2,-1,0,unknown,no
26,unemployed,single,tertiary,no,521,no,no,cellular,123,3,-1,0,unknown,no
27,services,single,secondary,no,3977,no,no,cellular,108,2,-1,0,unknown,no
28,admin.,single,secondary,no,89,yes,yes,cellular,172,2,-1,0,unknown,no
26,services,single,tertiary,no,1140,yes,no,cellular,984,2,-1,0,unknown,yes
27,services,single,tertiary,no,691,no,yes,cellular,357,12,-1,0,unknown,no
27,management,single,secondary,no,116,yes,no,cellular,138,2,-1,0,unknown,no
27,self-employed,divorced,secondary,no,165,yes,no,cellular,1160,2,192,4,failure,no
27,admin.,single,secondary,no,6492,no,no,cellular,7,6,-1,0,unknown,no
29,technician,single,tertiary,no,195,yes,yes,cellular,210,16,-1,0,unknown,no
27,blue-collar,married,secondary,no,1024,no,no,cellular,280,6,-1,0,unknown,no
29,blue-collar,divorced,primary,no,2,yes,no,cellular,10,7,-1,0,unknown,no
29,blue-collar,single,secondary,no,0,no,no,cellular,437,2,-1,0,unknown,no
28,blue-collar,married,secondary,no,1137,no,no,cellular,129,4,211,3,other,no
30,unemployed,single,secondary,no,2303,no,no,telephone,193,5,-1,0,unknown,no
28,management,married,tertiary,no,247,no,no,cellular,1192,3,-1,0,unknown,no
27,technician,married,tertiary,no,13,yes,no,telephone,24,5,-1,0,unknown,no
30,management,single,tertiary,no,0,no,no,cellular,108,4,-1,0,unknown,no
19,student,single,unknown,no,1169,no,no,cellular,463,18,-1,0,unknown,no
30,blue-collar,single,secondary,no,522,no,no,cellular,197,3,-1,0,unknown,no
28,unemployed,single,primary,no,236,no,no,cellular,460,3,-1,0,unknown,no
22,student,single,secondary,no,0,no,no,cellular,229,6,-1,0,unknown,yes
30,management,single,tertiary,no,520,yes,no,cellular,157,5,-1,0,unknown,no
27,self-employed,single,tertiary,no,26,no,no,telephone,31,5,-1,0,unknown,no
28,blue-collar,married,secondary,no,1134,no,no,cellular,130,3,-1,0,unknown,no
26,self-employed,married,tertiary,no,479,yes,no,cellular,133,3,-1,0,unknown,no
28,technician,married,secondary,no,-579,yes,yes,cellular,84,2,-1,0,unknown,no
28,technician,single,secondary,no,456,no,no,cellular,16,9,-1,0,unknown,no
29,admin.,single,secondary,no,291,no,no,cellular,12,9,-1,0,unknown,no
30,blue-collar,married,primary,no,243,no,yes,cellular,133,2,213,2,failure,no
29,admin.,single,secondary,no,103,no,no,cellular,502,5,-1,0,unknown,no
27,blue-collar,single,secondary,no,539,yes,no,cellular,268,5,252,2,failure,no
27,blue-collar,married,secondary,no,556,yes,no,cellular,11,7,-1,0,unknown,no
28,self-employed,single,secondary,no,5679,yes,no,cellular,701,4,-1,0,unknown,yes
28,technician,single,secondary,no,313,no,no,cellular,1183,2,-1,0,unknown,yes
27,admin.,single,secondary,no,-550,yes,no,cellular,176,3,195,15,other,no
30,management,single,tertiary,no,3773,yes,no,cellular,75,4,258,1,failure,no
27,management,single,tertiary,no,317,no,no,cellular,59,3,-1,0,unknown,no
27,management,married,tertiary,no,1918,no,no,cellular,61,1,-1,0,unknown,no
30,unemployed,single,primary,no,15261,no,no,cellular,43,5,-1,0,unknown,no
30,admin.,married,secondary,no,2174,yes,no,cellular,191,1,-1,0,unknown,no
26,admin.,single,secondary,no,255,no,no,cellular,190,1,-1,0,unknown,yes
30,admin.,single,secondary,no,270,no,no,cellular,123,1,-1,0,unknown,yes
28,technician,single,tertiary,no,4987,no,no,cellular,253,21,-1,0,unknown,yes
28,admin.,single,secondary,no,659,no,no,cellular,70,2,-1,0,unknown,no
26,student,single,secondary,no,477,no,no,cellular,58,2,-1,0,unknown,no
29,unemployed,single,tertiary,no,0,yes,no,cellular,102,3,12,3,other,no
29,management,married,secondary,no,160,no,no,cellular,844,2,-1,0,unknown,no
29,management,single,tertiary,no,176,no,no,cellular,204,2,-1,0,unknown,no
27,management,single,tertiary,no,10,no,no,cellular,17,3,-1,0,unknown,no
27,unemployed,single,secondary,no,154,no,no,telephone,24,5,-1,0,unknown,no
29,technician,single,secondary,no,28,no,no,cellular,96,2,-1,0,unknown,no
28,admin.,single,tertiary,no,164,yes,no,cellular,92,7,-1,0,unknown,no
30,technician,single,secondary,no,237,no,no,cellular,112,2,-1,0,unknown,no
29,technician,single,tertiary,no,673,yes,no,cellular,835,3,-1,0,unknown,yes
28,services,single,secondary,no,217,yes,no,cellular,379,3,-1,0,unknown,no
27,management,single,tertiary,no,406,no,no,cellular,269,9,-1,0,unknown,no
27,unemployed,single,secondary,no,1301,no,no,cellular,817,5,-1,0,unknown,no
27,unemployed,single,primary,no,799,no,no,cellular,106,4,-1,0,unknown,no
30,self-employed,single,primary,no,163,no,no,cellular,224,3,-1,0,unknown,no
30,management,single,tertiary,no,82,no,no,cellular,48,3,-1,0,unknown,no
28,management,single,tertiary,no,385,no,yes,cellular,79,4,193,7,failure,no
26,services,single,secondary,no,1114,no,no,cellular,44,2,-1,0,unknown,no
27,management,single,unknown,no,3196,no,no,cellular,10,2,-1,0,unknown,no
29,technician,single,secondary,no,362,no,no,cellular,826,7,-1,0,unknown,no
27,admin.,single,secondary,no,-172,no,yes,cellular,125,5,-1,0,unknown,no
25,management,married,tertiary,no,103,no,no,cellular,52,9,-1,0,unknown,no
24,self-employed,single,unknown,no,1179,no,no,cellular,122,1,-1,0,unknown,no
27,admin.,married,tertiary,no,73,no,no,cellular,159,1,-1,0,unknown,yes
30,unemployed,single,tertiary,no,302,no,no,cellular,528,3,-1,0,unknown,yes
28,admin.,married,tertiary,no,174,yes,yes,cellular,56,1,184,2,failure,no
26,management,single,tertiary,no,1222,no,yes,cellular,108,1,-1,0,unknown,no
19,student,single,unknown,no,0,no,no,cellular,123,3,-1,0,unknown,no
30,services,single,secondary,no,1599,no,no,cellular,152,2,-1,0,unknown,yes
22,student,single,secondary,no,381,no,no,cellular,227,1,-1,0,unknown,yes
20,student,single,secondary,no,1191,no,no,cellular,274,1,-1,0,unknown,no
22,admin.,single,secondary,no,33,no,no,cellular,369,1,-1,0,unknown,yes
26,technician,single,tertiary,no,11862,no,no,cellular,119,1,-1,0,unknown,yes
27,admin.,single,tertiary,no,4991,yes,no,cellular,123,1,-1,0,unknown,no
27,self-employed,single,tertiary,no,970,yes,no,cellular,55,2,-1,0,unknown,no
27,student,single,tertiary,no,3733,yes,no,telephone,299,6,-1,0,unknown,yes
28,self-employed,single,tertiary,no,805,no,no,cellular,331,1,-1,0,unknown,yes
27,self-employed,single,tertiary,no,516,no,no,cellular,57,1,-1,0,unknown,no
21,blue-collar,single,secondary,no,2265,no,no,cellular,92,2,-1,0,unknown,yes
25,management,single,tertiary,no,2506,no,no,cellular,485,1,-1,0,unknown,yes
26,student,single,secondary,no,620,no,no,cellular,104,1,-1,0,unknown,yes
29,services,married,secondary,no,1135,yes,no,cellular,323,1,-1,0,unknown,yes
26,admin.,single,secondary,no,827,yes,no,cellular,97,1,-1,0,unknown,no
29,self-employed,single,tertiary,no,8749,no,no,telephone,141,7,-1,0,unknown,no
29,management,single,tertiary,no,5359,no,no,cellular,147,1,-1,0,unknown,yes
24,student,single,secondary,no,23878,no,no,cellular,185,1,-1,0,unknown,yes
24,blue-collar,single,secondary,no,167,no,yes,cellular,134,2,-1,0,unknown,yes
29,management,single,tertiary,no,15459,no,no,cellular,264,7,-1,0,unknown,yes
28,student,single,secondary,no,0,no,no,cellular,209,20,-1,0,unknown,yes
28,admin.,single,secondary,no,119,no,no,cellular,260,3,-1,0,unknown,no
30,technician,single,tertiary,no,985,yes,no,cellular,88,2,-1,0,unknown,no
21,student,single,secondary,no,164,no,no,cellular,78,5,-1,0,unknown,no
25,student,married,tertiary,no,4923,yes,yes,cellular,266,2,219,12,other,no
26,admin.,single,secondary,no,2509,no,no,cellular,654,3,-1,0,unknown,yes
28,management,single,tertiary,no,1287,yes,no,cellular,65,1,-1,0,unknown,yes
26,blue-collar,single,secondary,no,834,no,no,cellular,90,1,-1,0,unknown,no
28,management,single,tertiary,no,3611,no,no,cellular,141,2,-1,0,unknown,yes
25,student,single,unknown,no,2503,no,no,cellular,100,2,-1,0,unknown,no
29,student,single,secondary,no,48,no,no,cellular,51,1,-1,0,unknown,no
26,admin.,single,tertiary,no,313,no,yes,cellular,210,2,-1,0,unknown,yes
27,unknown,single,secondary,no,1187,no,no,telephone,232,1,101,1,failure,yes
29,admin.,married,tertiary,no,238,no,no,cellular,79,1,-1,0,unknown,no
30,management,single,tertiary,no,5561,yes,no,cellular,195,1,100,1,success,yes
30,technician,single,secondary,no,601,no,no,cellular,154,1,-1,0,unknown,no
29,management,single,tertiary,no,1275,yes,yes,cellular,45,1,-1,0,unknown,no
25,admin.,single,tertiary,no,760,yes,no,cellular,58,2,-1,0,unknown,no
25,technician,single,secondary,no,1231,yes,no,cellular,412,5,-1,0,unknown,yes
25,admin.,single,tertiary,no,3730,yes,no,cellular,353,1,-1,0,unknown,yes
30,management,single,tertiary,no,617,no,no,cellular,192,2,-1,0,unknown,yes
28,technician,single,tertiary,no,2489,yes,no,telephone,342,2,-1,0,unknown,yes
28,technician,single,secondary,no,1363,no,no,cellular,79,1,-1,0,unknown,yes
30,unknown,single,tertiary,no,6836,no,no,cellular,30,3,-1,0,unknown,no
28,technician,single,tertiary,no,356,no,no,cellular,76,2,-1,0,unknown,no
26,admin.,married,secondary,no,1595,no,no,cellular,54,1,-1,0,unknown,no
25,student,single,secondary,no,1116,yes,no,cellular,170,3,-1,0,unknown,no
29,management,single,tertiary,no,92,no,no,cellular,175,5,-1,0,unknown,yes
25,admin.,single,secondary,no,1099,no,no,cellular,131,12,-1,0,unknown,no
27,unemployed,single,tertiary,no,2033,no,no,telephone,39,2,-1,0,unknown,no
28,management,single,tertiary,no,730,yes,no,cellular,631,1,-1,0,unknown,yes
27,student,single,secondary,no,1177,no,no,cellular,133,1,-1,0,unknown,no
30,admin.,single,secondary,no,523,no,yes,cellular,83,1,-1,0,unknown,yes
25,self-employed,single,tertiary,no,42,yes,no,cellular,320,1,-1,0,unknown,yes
29,technician,single,secondary,no,316,yes,no,cellular,156,1,-1,0,unknown,yes
23,student,single,secondary,no,486,no,no,cellular,87,1,-1,0,unknown,no
28,technician,single,secondary,no,126,no,no,cellular,229,1,-1,0,unknown,no
24,management,single,tertiary,no,1030,no,no,cellular,396,2,-1,0,unknown,yes
27,student,single,tertiary,no,0,no,no,cellular,82,3,-1,0,unknown,yes
23,admin.,single,tertiary,no,0,no,no,cellular,168,2,-1,0,unknown,no
25,unemployed,single,secondary,no,771,no,no,cellular,86,1,-1,0,unknown,no
19,student,single,unknown,no,27,no,no,telephone,86,12,-1,0,unknown,no
29,admin.,single,secondary,no,873,no,no,cellular,41,2,-1,0,unknown,no
28,technician,single,secondary,no,5763,no,yes,cellular,196,2,-1,0,unknown,yes
26,management,single,secondary,no,651,no,yes,cellular,84,1,-1,0,unknown,no
30,student,single,unknown,no,988,no,no,cellular,167,9,-1,0,unknown,no
30,student,single,tertiary,no,2539,no,no,telephone,199,5,-1,0,unknown,yes
29,technician,married,secondary,no,2326,no,no,cellular,195,1,-1,0,unknown,yes
26,student,single,unknown,no,598,no,no,cellular,136,1,-1,0,unknown,no
21,blue-collar,single,secondary,no,682,no,no,cellular,266,1,-1,0,unknown,yes
23,management,single,tertiary,no,1506,no,no,cellular,131,4,-1,0,unknown,yes
26,management,single,tertiary,no,1274,yes,no,cellular,101,1,-1,0,unknown,no
29,technician,married,tertiary,no,676,no,no,cellular,93,2,224,4,failure,no
28,technician,single,secondary,no,6551,no,no,cellular,97,1,-1,0,unknown,no
30,management,single,tertiary,no,4808,no,no,cellular,272,1,-1,0,unknown,yes
23,technician,single,secondary,no,3092,no,no,cellular,56,2,-1,0,unknown,no
28,technician,single,tertiary,no,3623,no,no,cellular,261,1,-1,0,unknown,yes
27,admin.,single,secondary,no,464,no,no,cellular,103,1,-1,0,unknown,no
28,management,single,secondary,no,171,no,no,cellular,93,1,-1,0,unknown,yes
19,student,single,secondary,no,1803,no,no,cellular,59,1,-1,0,unknown,no
28,student,single,tertiary,no,111,no,no,cellular,70,2,-1,0,unknown,no
30,student,single,secondary,no,685,no,no,telephone,230,2,-1,0,unknown,no
29,admin.,single,secondary,no,345,no,no,cellular,60,3,-1,0,unknown,no
24,admin.,single,tertiary,no,-61,no,no,cellular,95,4,-1,0,unknown,yes
25,management,married,tertiary,no,4461,no,no,cellular,796,5,-1,0,unknown,yes
30,management,single,tertiary,no,3473,no,no,cellular,1209,2,-1,0,unknown,yes
25,management,single,tertiary,no,1259,no,no,cellular,85,1,-1,0,unknown,no
28,blue-collar,single,secondary,no,387,yes,no,cellular,61,11,282,1,other,no
30,student,single,secondary,no,7387,no,no,cellular,93,1,-1,0,unknown,no
28,student,single,secondary,no,459,no,no,cellular,83,13,-1,0,unknown,no
30,management,married,tertiary,no,739,no,no,cellular,163,2,-1,0,unknown,no
22,student,single,secondary,no,2139,no,no,cellular,133,8,-1,0,unknown,no
30,management,single,tertiary,no,201,yes,no,cellular,325,2,-1,0,unknown,yes
26,self-employed,single,tertiary,no,657,no,yes,cellular,159,2,-1,0,unknown,no
29,admin.,single,tertiary,no,261,no,no,cellular,136,19,-1,0,unknown,no
27,student,single,secondary,no,672,no,no,cellular,236,2,-1,0,unknown,no
30,management,married,tertiary,no,8089,yes,no,cellular,232,2,294,2,failure,yes
28,student,single,secondary,no,5916,no,no,cellular,93,5,-1,0,unknown,no
24,admin.,single,secondary,no,493,no,no,cellular,47,2,-1,0,unknown,no
26,management,single,tertiary,no,2786,no,no,cellular,415,1,-1,0,unknown,yes
30,management,single,tertiary,no,2,no,no,cellular,269,1,-1,0,unknown,no
26,management,single,tertiary,no,15,no,no,cellular,116,2,-1,0,unknown,no
26,admin.,single,tertiary,no,689,no,no,cellular,78,1,-1,0,unknown,no
23,student,single,secondary,no,4126,no,no,cellular,96,2,-1,0,unknown,yes
24,student,single,secondary,no,1250,no,no,cellular,411,2,-1,0,unknown,yes
21,admin.,single,tertiary,no,242,no,yes,cellular,131,4,-1,0,unknown,no
28,admin.,single,secondary,no,1277,no,no,cellular,475,1,-1,0,unknown,yes
29,blue-collar,married,primary,no,201,yes,no,cellular,101,12,-1,0,unknown,no
27,student,single,secondary,no,213,no,no,cellular,378,1,-1,0,unknown,yes
19,student,single,primary,no,134,no,no,cellular,271,2,-1,0,unknown,yes
25,management,single,tertiary,no,316,no,no,cellular,347,2,-1,0,unknown,yes
23,management,single,tertiary,no,2143,no,no,cellular,180,2,-1,0,unknown,yes
26,admin.,single,secondary,no,1327,no,no,cellular,171,4,-1,0,unknown,no
23,management,single,tertiary,no,1004,yes,no,cellular,114,2,-1,0,unknown,no
22,admin.,single,secondary,no,114,no,no,cellular,517,1,-1,0,unknown,yes
30,management,single,tertiary,no,6495,no,no,cellular,78,3,-1,0,unknown,no
27,management,single,tertiary,no,831,no,no,cellular,1081,2,-1,0,unknown,yes
26,admin.,married,tertiary,no,2855,no,no,cellular,52,3,-1,0,unknown,no
24,admin.,single,secondary,no,753,yes,no,cellular,259,15,-1,0,unknown,no
30,admin.,single,tertiary,no,311,no,no,cellular,158,2,-1,0,unknown,yes
29,management,married,tertiary,no,250,yes,no,cellular,371,2,257,1,other,no
26,admin.,single,secondary,no,274,no,no,cellular,351,3,-1,0,unknown,yes
27,management,single,tertiary,no,0,yes,no,cellular,124,1,-1,0,unknown,no
27,technician,single,tertiary,no,393,no,no,cellular,165,2,-1,0,unknown,yes
19,student,single,unknown,no,779,no,no,cellular,184,4,-1,0,unknown,yes
24,blue-collar,married,secondary,no,-220,yes,no,cellular,90,1,-1,0,unknown,no
22,student,single,secondary,no,722,yes,no,cellular,108,1,-1,0,unknown,no
23,student,single,secondary,no,165,yes,no,cellular,148,1,-1,0,unknown,no
30,management,single,tertiary,no,0,yes,no,cellular,293,2,314,2,failure,no
28,student,single,secondary,no,1350,yes,no,cellular,173,2,-1,0,unknown,no
24,student,single,primary,no,1283,no,no,cellular,225,2,-1,0,unknown,no
30,blue-collar,single,secondary,no,148,no,no,cellular,206,1,-1,0,unknown,no
26,student,single,tertiary,no,193,no,no,cellular,48,2,-1,0,unknown,no
24,services,single,secondary,no,496,yes,no,cellular,297,1,323,2,failure,no
26,blue-collar,single,secondary,no,5005,no,yes,cellular,117,1,-1,0,unknown,yes
28,technician,single,tertiary,no,172,yes,yes,cellular,100,14,60,2,failure,no
29,technician,single,unknown,no,1729,yes,no,cellular,479,1,-1,0,unknown,no
29,technician,married,secondary,no,-547,yes,yes,cellular,225,1,-1,0,unknown,no
24,student,single,secondary,no,1684,no,no,cellular,112,4,-1,0,unknown,no
26,student,single,tertiary,no,1804,no,no,cellular,156,2,-1,0,unknown,no
27,unemployed,single,secondary,no,1972,no,no,cellular,97,1,-1,0,unknown,no
30,technician,single,secondary,no,10152,yes,no,cellular,1108,2,270,1,failure,no
30,blue-collar,single,tertiary,no,297,no,no,cellular,465,4,-1,0,unknown,yes
26,self-employed,single,secondary,no,3676,no,no,cellular,148,1,-1,0,unknown,yes
29,self-employed,single,tertiary,no,1457,yes,no,cellular,89,1,314,1,other,no
27,admin.,single,tertiary,no,2068,no,no,cellular,49,2,-1,0,unknown,no
28,technician,single,secondary,no,922,yes,no,cellular,304,1,-1,0,unknown,no
24,admin.,single,secondary,no,5,no,no,cellular,66,1,330,1,failure,no
20,student,single,unknown,no,8860,no,no,cellular,98,2,-1,0,unknown,no
25,admin.,single,secondary,no,82,no,yes,cellular,104,2,-1,0,unknown,yes
30,technician,single,secondary,no,3568,yes,no,cellular,265,1,-1,0,unknown,no
30,management,married,tertiary,no,8623,no,no,cellular,163,3,-1,0,unknown,no
28,technician,married,secondary,no,139,yes,yes,cellular,72,1,-1,0,unknown,no
27,student,single,tertiary,no,3687,no,no,cellular,335,2,-1,0,unknown,no
28,student,single,secondary,no,11555,no,no,cellular,125,2,-1,0,unknown,no
27,technician,single,tertiary,no,4661,no,no,cellular,114,1,-1,0,unknown,yes
27,services,single,tertiary,no,128,no,no,cellular,83,1,-1,0,unknown,no
26,admin.,married,secondary,no,3415,no,no,cellular,209,1,-1,0,unknown,yes
25,admin.,single,secondary,no,654,no,no,cellular,216,1,-1,0,unknown,no
21,student,single,primary,no,423,no,no,cellular,104,5,-1,0,unknown,yes
30,technician,single,secondary,no,2544,no,no,cellular,108,2,-1,0,unknown,yes
27,student,single,secondary,no,2614,no,no,cellular,143,2,-1,0,unknown,yes
30,services,single,secondary,no,1268,yes,no,cellular,105,4,320,8,other,yes
24,student,single,secondary,no,745,yes,no,telephone,93,2,-1,0,unknown,no
